pressure_bin,temp_adjusted,psal_adjusted,juld,year,month,day,time,latitude,longitude,source_file,region,salinity_mean,salinity_std,temp_mean,temp_std,salinity_z,temp_z,salinity_flag,temp_flag,summary
"(100, 150]",8.846666,34.352665,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,33.73649085820895,3.85891292240154,5.581206866589553,4.608471401774237,0.1596755755264832,0.7085774975522825,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 100–150 dbar, the temperature was 8.85 °C and the salinity was 34.35 PSU."
"(150, 200]",8.9425,34.375748,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,33.80911389552239,3.8645463680508674,5.7358664407462685,4.38481579539012,0.1466237044435835,0.7313040521850328,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 150–200 dbar, the temperature was 8.94 °C and the salinity was 34.38 PSU."
"(200, 250]",9.2144,34.4472,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,33.91159449253731,3.872092089713286,5.935640307462687,4.130007269947236,0.1383245788202187,0.7938871479466431,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 200–250 dbar, the temperature was 9.21 °C and the salinity was 34.45 PSU."
"(250, 300]",9.636,34.6086,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,33.9673242761194,3.87651659353746,5.934098014179105,3.99219621401294,0.1654257652217133,0.9272845790562376,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 250–300 dbar, the temperature was 9.64 °C and the salinity was 34.61 PSU."
"(300, 350]",9.330601,34.649,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,33.99593580597015,3.8793778201233673,5.847243797014926,3.883186976817623,0.1683425085956398,0.8970356626607199,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 300–350 dbar, the temperature was 9.33 °C and the salinity was 34.65 PSU."
"(350, 400]",8.58825,34.58575,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.01212766119404,3.8809834927385536,5.71945551119403,3.787013590064569,0.1478033441469739,0.757534775246755,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 350–400 dbar, the temperature was 8.59 °C and the salinity was 34.59 PSU."
"(400, 450]",7.8764997,34.53,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.01020513053435,3.9252909088653047,5.5850899480916025,3.661832667111053,0.1324219991674216,0.6257549047745457,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 400–450 dbar, the temperature was 7.88 °C and the salinity was 34.53 PSU."
"(450, 500]",6.1743336,34.31167,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.248023915384614,2.825534564208919,5.280588066153847,3.447196120451957,0.0225253250912556,0.2592673879341032,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 450–500 dbar, the temperature was 6.17 °C and the salinity was 34.31 PSU."
"(550, 600]",6.014,34.37,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.01885197709923,3.92456099165717,5.044677724427481,3.2075618755878224,0.0894744720867471,0.3021990886441996,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 550–600 dbar, the temperature was 6.01 °C and the salinity was 34.37 PSU."
"(600, 650]",5.4635,34.3625,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.0064714,3.9385444104857847,4.79448424,2.9829020878639323,0.0903959846313074,0.2242835132678071,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 600–650 dbar, the temperature was 5.46 °C and the salinity was 34.36 PSU."
"(700, 750]",5.044,34.354,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.24581959230769,2.825347070996739,4.392385763846153,2.600089398419313,0.0382892455241418,0.2506122430059465,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 700–750 dbar, the temperature was 5.04 °C and the salinity was 34.35 PSU."
"(800, 850]",4.093,34.29,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.00392442635659,3.956373750363633,3.958379653488372,2.180926475497947,0.07230751988917,0.0617262195787189,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 800–850 dbar, the temperature was 4.09 °C and the salinity was 34.29 PSU."
"(900, 950]",3.505,34.314,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.2507725,2.8285625235530056,3.5419125184615385,1.723817666833663,0.0223532269389549,-0.0214132382860074,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 900–950 dbar, the temperature was 3.50 °C and the salinity was 34.31 PSU."
"(1000, 1050]",3.29,34.376,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.54068110526316,0.1582217004804183,3.206120359649123,1.3165442627881805,-1.040825024400142,0.0637119789449666,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1000–1050 dbar, the temperature was 3.29 °C and the salinity was 34.38 PSU."
"(1100, 1150]",3.131,34.438,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.50630883035714,0.6171547875133911,2.9362657872321427,1.086290332320882,-0.1106834650547977,0.1792653464491425,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1100–1150 dbar, the temperature was 3.13 °C and the salinity was 34.44 PSU."
"(1150, 1200]",3.063,34.498,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.52532062608696,0.6088312159954765,2.7958508507826085,0.9859684304598152,-0.0448738917604454,0.2709510172580315,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1150–1200 dbar, the temperature was 3.06 °C and the salinity was 34.50 PSU."
"(1300, 1350]",2.942,34.541,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.55807843636364,0.6166358515023171,2.525828988636364,0.7925255361134756,-0.0276961456620331,0.5251200023213488,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1300–1350 dbar, the temperature was 2.94 °C and the salinity was 34.54 PSU."
"(1400, 1450]",2.861,34.576,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.575720396226416,0.6230868299569823,2.3946819043396226,0.7366590238609209,0.0004487396621817,0.6330175570460631,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1400–1450 dbar, the temperature was 2.86 °C and the salinity was 34.58 PSU."
"(1450, 1500]",2.746,34.617,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.594866946428574,0.6035514680124425,2.3039719375,0.7024637227159902,0.0366713606783353,0.6292539361192245,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1450–1500 dbar, the temperature was 2.75 °C and the salinity was 34.62 PSU."
"(1600, 1650]",2.69,34.652,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.679617972222225,0.0798528046685411,2.160338154351852,0.658611522017156,-0.3458610168655009,0.804209807969851,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1600–1650 dbar, the temperature was 2.69 °C and the salinity was 34.65 PSU."
"(1700, 1750]",2.602,34.687,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.69263057281553,0.0662027586569725,2.079506257572816,0.6611164054879111,-0.0850504258396289,0.7903203400943869,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1700–1750 dbar, the temperature was 2.60 °C and the salinity was 34.69 PSU."
"(1800, 1850]",2.539,34.709,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.70680867307692,0.0517182258194896,2.0021375991346155,0.664795723056507,0.0423704968289231,0.8075599499904601,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1800–1850 dbar, the temperature was 2.54 °C and the salinity was 34.71 PSU."
"(1850, 1900]",2.481,34.728,2020-09-02 15:52:32.999997184,2020,9,2,15:52:32.999997,-46.3538,76.3501,nodc_R1901304_273.nc,Southern Ocean,34.71510972566372,0.0463231389199032,1.9548377240707964,0.6580762101884648,0.2782685853515705,0.7995461130231667,normal,normal,"On 2020-09-02 at 15:52:32.999997 UTC, in the Southern Ocean (lat -46.35°, lon 76.35°), at a depth of 1850–1900 dbar, the temperature was 2.48 °C and the salinity was 34.73 PSU."
"(0, 50]",24.755001,35.025497,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.09941681818182,0.502819255044029,23.967487545454546,1.4008609211435077,-0.1470107149642634,0.5621639112486738,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 0–50 dbar, the temperature was 24.76 °C and the salinity was 35.03 PSU."
"(50, 100]",24.64275,35.04575,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.17922536363636,0.4415056326301143,23.241854909090907,1.3081911374407194,-0.3023185974802448,1.070864226805369,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 50–100 dbar, the temperature was 24.64 °C and the salinity was 35.05 PSU."
"(100, 150]",22.52,35.2674,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.29703227272727,0.3478731770940619,21.21005063636364,1.4313992429717923,-0.0851812518999049,0.9151530364908664,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 100–150 dbar, the temperature was 22.52 °C and the salinity was 35.27 PSU."
"(150, 200]",20.2222,35.3936,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.34169472727273,0.3377212335215516,18.61064409090909,1.9261897421341585,0.1536926541041893,0.836654808111145,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 150–200 dbar, the temperature was 20.22 °C and the salinity was 35.39 PSU."
"(200, 250]",18.1924,35.3706,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.33796018181818,0.3778955577726459,16.85170181818182,1.760578556274213,0.0863725902844768,0.761510003084102,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 200–250 dbar, the temperature was 18.19 °C and the salinity was 35.37 PSU."
"(250, 300]",16.4026,35.3852,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.304742727272725,0.4133349591535026,15.551813545454548,1.3552379944190824,0.1946539264233705,0.6277764186430882,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 250–300 dbar, the temperature was 16.40 °C and the salinity was 35.39 PSU."
"(300, 350]",15.35,35.4422,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.23974463636364,0.4185572638702035,14.446676545454546,0.8971009833525341,0.4836981247544253,1.0069361992778851,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 300–350 dbar, the temperature was 15.35 °C and the salinity was 35.44 PSU."
"(350, 400]",14.129667,35.374,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.15516909090909,0.4176628308341501,13.53040031818182,0.5858792257346053,0.5239415455137955,1.0228501976099076,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 350–400 dbar, the temperature was 14.13 °C and the salinity was 35.37 PSU."
"(400, 450]",12.743,35.213,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,35.040130545454545,0.4140433918312894,12.579296363636365,0.3926882169936262,0.4175153086754132,0.4168794205666032,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 400–450 dbar, the temperature was 12.74 °C and the salinity was 35.21 PSU."
"(450, 500]",11.872,35.0885,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.9190844,0.4258406093374627,11.7870525,0.3041428816443556,0.3978380555663545,0.2793012926711601,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 450–500 dbar, the temperature was 11.87 °C and the salinity was 35.09 PSU."
"(500, 550]",10.822667,34.941,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.83398145454545,0.4042400217212999,11.020266454545457,0.3610242795492696,0.2647401041560749,-0.547330098663043,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 500–550 dbar, the temperature was 10.82 °C and the salinity was 34.94 PSU."
"(550, 600]",9.952,34.821,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.74061645454546,0.3907290345409203,10.283212909090908,0.3794713633694604,0.2057270853930345,-0.8728271513032013,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 550–600 dbar, the temperature was 9.95 °C and the salinity was 34.82 PSU."
"(600, 650]",9.386,34.7525,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.6567566,0.3942809423071839,9.6534857,0.3966970137893029,0.2428304027066131,-0.6742821112892748,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 600–650 dbar, the temperature was 9.39 °C and the salinity was 34.75 PSU."
"(650, 700]",9.119,34.726,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.62315345454545,0.3809240554494336,9.090510772727272,0.363946930821595,0.2699922569426687,0.078278520465646,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 650–700 dbar, the temperature was 9.12 °C and the salinity was 34.73 PSU."
"(700, 750]",8.29,34.647,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.57728763636364,0.364909380217682,8.402602,0.3692866111136261,0.1910402072831802,-0.3049176347348107,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 700–750 dbar, the temperature was 8.29 °C and the salinity was 34.65 PSU."
"(750, 800]",7.4359994,34.6,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.5226543,0.3704918346110851,7.7600579,0.4597183399058916,0.2087649248226859,-0.7049066175309369,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 750–800 dbar, the temperature was 7.44 °C and the salinity was 34.60 PSU."
"(800, 850]",6.887,34.608,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.54147427272728,0.3342990372474168,7.268000018181818,0.6210093054782091,0.1990006546847539,-0.6135174059725699,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 800–850 dbar, the temperature was 6.89 °C and the salinity was 34.61 PSU."
"(850, 900]",6.271,34.611,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.53236427272727,0.3350296809238706,6.692674845454545,0.7554086202882996,0.2347127187534001,-0.5582076165527657,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 850–900 dbar, the temperature was 6.27 °C and the salinity was 34.61 PSU."
"(900, 950]",5.917,34.655,2020-09-04 14:24:03.999986432,2020,9,4,14:24:03.999986,-19.562,59.355,nodc_R1901325_328.nc,Western Indian Ocean,34.535951999999995,0.3611575407244322,6.27072801,0.841393209995258,0.3296290027925558,-0.4204074929508805,normal,normal,"On 2020-09-04 at 14:24:03.999986 UTC, in the Western Indian Ocean (lat -19.56°, lon 59.35°), at a depth of 900–950 dbar, the temperature was 5.92 °C and the salinity was 34.66 PSU."
